pair_id,layer,head,head_label,clean_ld,corrupted_ld,patched_ld,behavioral_gap,recovery
8,0,1,L0H1,0.9897918701171875,-0.269012451171875,-0.269012451171875,1.2588043212890625,0.0
9,0,1,L0H1,0.9612808227539062,-0.08667755126953125,-0.08666229248046875,1.0479583740234375,1.456049156219514e-05
10,0,1,L0H1,1.1173248291015625,-0.10051727294921875,-0.1005096435546875,1.2178421020507812,6.2646828504306965e-06
11,0,1,L0H1,1.19085693359375,0.0048065185546875,0.00478363037109375,1.1860504150390625,-1.929781677366234e-05
12,0,1,L0H1,0.45844268798828125,-0.6960830688476562,-0.6960983276367188,1.1545257568359375,-1.3216499477948271e-05
13,0,1,L0H1,0.9303741455078125,0.20587921142578125,0.20586395263671875,0.7244949340820312,-2.106127778772338e-05
14,0,1,L0H1,0.9232177734375,0.32161712646484375,0.33245849609375,0.6016006469726562,0.018020874285062077
15,0,1,L0H1,0.989288330078125,0.3269500732421875,0.32694244384765625,0.6623382568359375,-1.1518879443407745e-05
16,0,1,L0H1,0.924041748046875,-0.5454788208007812,-0.54547119140625,1.4695205688476562,5.1917575656887124e-06
17,0,1,L0H1,1.2387847900390625,0.278106689453125,0.2825164794921875,0.9606781005859375,0.004590288918184851
18,0,1,L0H1,0.9242019653320312,-0.08154296875,-0.08154296875,1.0057449340820312,0.0
19,0,1,L0H1,1.2661972045898438,0.3300018310546875,0.33002471923828125,0.9361953735351562,2.4448084492580006e-05
20,0,1,L0H1,0.8046112060546875,-0.3928375244140625,-0.39282989501953125,1.19744873046875,6.371374687802641e-06
1,0,2,L0H2,1.0762939453125,-0.21822357177734375,-0.21759033203125,1.2945175170898438,0.0004891704729630175
2,0,2,L0H2,1.0695114135742188,-0.5381088256835938,-0.5380477905273438,1.6076202392578125,3.796615317444498e-05
3,0,2,L0H2,1.0176162719726562,-0.01616668701171875,-0.01781463623046875,1.033782958984375,-0.0015940959409594096
4,0,2,L0H2,1.1721267700195312,-0.171600341796875,-0.16933441162109375,1.3437271118164062,0.0016863023420865863
5,0,2,L0H2,0.8647003173828125,0.14643096923828125,0.14475250244140625,0.7182693481445312,-0.002336820861437145
